OID,ID_source,X_source,Y_source,ID_end,X_end,Y_end
18163,113,218278.483,9328720.51,132,216482.6337,9343300.463
18164,113,218278.483,9328720.51,133,216508.8459,9344803.278
18165,113,218278.483,9328720.51,134,216912.7906,9346054.356
18166,113,218278.483,9328720.51,135,217563.016,9346322.822
18167,113,218278.483,9328720.51,136,217012.1252,9347972.89
18168,113,218278.483,9328720.51,137,217748.8914,9347173.116
18169,113,218278.483,9328720.51,138,216708.3335,9349365.882
18170,113,218278.483,9328720.51,139,217729.0699,9349924.41
18171,113,218278.483,9328720.51,140,216579.8161,9350745.816
18172,113,218278.483,9328720.51,141,217756.0426,9350152.92
18173,113,218278.483,9328720.51,142,216591.2771,9352243.605
18174,113,218278.483,9328720.51,143,217414.2603,9351944.945
18175,113,218278.483,9328720.51,144,216707.6069,9353706.346
18176,113,218278.483,9328720.51,145,217482.6398,9354073.031
18177,113,218278.483,9328720.51,146,216874.0269,9355212.578
18178,113,218278.483,9328720.51,147,217700.4539,9355364.915
18179,113,218278.483,9328720.51,148,217002.1986,9356682.844
18180,113,218278.483,9328720.51,149,217782.7776,9356768.42
18181,113,218278.483,9328720.51,150,217224.284,9358047.908
18182,113,218278.483,9328720.51,151,217925.5096,9358306.571
18183,113,218278.483,9328720.51,152,218304.2594,9359625.25
18184,113,218278.483,9328720.51,153,219109.887,9360154.904
18185,113,218278.483,9328720.51,154,218375.084,9360533.602
18186,113,218278.483,9328720.51,155,219679.8068,9360899.379
18187,113,218278.483,9328720.51,156,220784.1132,9361728.057
18188,113,218278.483,9328720.51,157,220224.8136,9363403.728
18189,113,218278.483,9328720.51,158,221252.8252,9362932.585
18190,113,218278.483,9328720.51,159,220130.9102,9364129.854
18191,113,218278.483,9328720.51,160,220676.5068,9364823.054
18192,113,218278.483,9328720.51,161,220965.2118,9365053.462
18193,114,216417.0588,9329913.647,1,215379.8541,9280685.623
18194,114,216417.0588,9329913.647,2,216084.5743,9280696.494
18195,114,216417.0588,9329913.647,3,220377.8235,9280982.039
18196,114,216417.0588,9329913.647,4,221083.1951,9280499.051
18197,114,216417.0588,9329913.647,5,214368.1239,9281603.483
18198,114,216417.0588,9329913.647,6,215109.0149,9281711.749
18199,114,216417.0588,9329913.647,7,216024.5784,9281640.556
18200,114,216417.0588,9329913.647,8,220356.0093,9281300.749
18201,114,216417.0588,9329913.647,9,220681.8789,9281759.772
18202,114,216417.0588,9329913.647,10,214333.0551,9283540.984
18203,114,216417.0588,9329913.647,11,214718.478,9283341.916
18204,114,216417.0588,9329913.647,12,216161.871,9283310.444
18205,114,216417.0588,9329913.647,13,220768.0356,9283171.672
18206,114,216417.0588,9329913.647,14,214236.6937,9284873.12
18207,114,216417.0588,9329913.647,15,215062.0103,9284821.394
18208,114,216417.0588,9329913.647,16,216175.7091,9285024.221
18209,114,216417.0588,9329913.647,17,220341.6909,9285042.565
18210,114,216417.0588,9329913.647,18,220559.5837,9284707.915
18211,114,216417.0588,9329913.647,19,214242.5176,9285951.152
18212,114,216417.0588,9329913.647,20,215126.4992,9286204.305
18213,114,216417.0588,9329913.647,21,216088.4348,9285959.628
18214,114,216417.0588,9329913.647,22,220128.1659,9286341.379
18215,114,216417.0588,9329913.647,23,220529.315,9286136.707
18216,114,216417.0588,9329913.647,24,215155.9601,9287033.29
18217,114,216417.0588,9329913.647,25,219858.9284,9287629.6
18218,114,216417.0588,9329913.647,26,220491.7896,9287209.561
18219,114,216417.0588,9329913.647,27,218843.8845,9289921.288
18220,114,216417.0588,9329913.647,28,219337.7198,9289278.179
18221,114,216417.0588,9329913.647,29,218583.9396,9290816.8
18222,114,216417.0588,9329913.647,30,218983.6024,9290473.163
18223,114,216417.0588,9329913.647,31,218343.2794,9292229.389
18224,114,216417.0588,9329913.647,32,219692.8646,9292231.265
18225,114,216417.0588,9329913.647,33,218091.327,9293752.133
18226,114,216417.0588,9329913.647,34,219556.632,9293953.206
18227,114,216417.0588,9329913.647,35,220421.0432,9293014.469
18228,114,216417.0588,9329913.647,36,217373.7955,9295944.515
18229,114,216417.0588,9329913.647,37,218029.518,9295277.016
18230,114,216417.0588,9329913.647,38,219511.5281,9295343.207
18231,114,216417.0588,9329913.647,39,220396.8086,9295762.959
18232,114,216417.0588,9329913.647,40,217340.2304,9296899.839
18233,114,216417.0588,9329913.647,41,218056.4679,9296812.255
18234,114,216417.0588,9329913.647,42,219519.6006,9297020.647
18235,114,216417.0588,9329913.647,43,220408.7169,9296141.167
18236,114,216417.0588,9329913.647,44,217270.2853,9298407.179
18237,114,216417.0588,9329913.647,45,218184.4747,9298346.528
18238,114,216417.0588,9329913.647,46,219504.7993,9298278.469
18239,114,216417.0588,9329913.647,47,217175.7305,9299754.996
18240,114,216417.0588,9329913.647,48,218118.7604,9299520.137
18241,114,216417.0588,9329913.647,49,219637.1984,9299726.934
18242,114,216417.0588,9329913.647,50,220419.714,9300413.145
18243,114,216417.0588,9329913.647,51,217162.6284,9301422.638
18244,114,216417.0588,9329913.647,52,218197.036,9301316.688
18245,114,216417.0588,9329913.647,53,219664.3887,9301176.277
18246,114,216417.0588,9329913.647,54,220516.7801,9301220.298
18247,114,216417.0588,9329913.647,55,216939.8612,9302814.292
18248,114,216417.0588,9329913.647,56,218061.6219,9302699.155
18249,114,216417.0588,9329913.647,57,219742.7915,9302548.919
18250,114,216417.0588,9329913.647,58,220514.1514,9302540.41
18251,114,216417.0588,9329913.647,59,216902.3065,9304234.998
18252,114,216417.0588,9329913.647,60,218113.5263,9304317.713
18253,114,216417.0588,9329913.647,61,219635.6639,9304264.923
18254,114,216417.0588,9329913.647,62,220655.7449,9304438.424
18255,114,216417.0588,9329913.647,63,215661.3617,9306200.505
18256,114,216417.0588,9329913.647,64,216713.4651,9305793.955
18257,114,216417.0588,9329913.647,65,218099.6192,9305530.166
18258,114,216417.0588,9329913.647,66,219563.8169,9305358.731
18259,114,216417.0588,9329913.647,67,220601.9682,9305256.254
18260,114,216417.0588,9329913.647,68,215433.1993,9307233.695
18261,114,216417.0588,9329913.647,69,216480.2273,9307203.214
18262,114,216417.0588,9329913.647,70,215297.0766,9308832.45
18263,114,216417.0588,9329913.647,71,216566.8341,9308784.236
18264,114,216417.0588,9329913.647,72,217402.3672,9309197.326
18265,114,216417.0588,9329913.647,73,214106.0865,9310659.621
18266,114,216417.0588,9329913.647,74,215133.008,9310244.576
18267,114,216417.0588,9329913.647,75,216262.0685,9310105.391
18268,114,216417.0588,9329913.647,76,217416.2802,9309497.915
18269,114,216417.0588,9329913.647,77,211244.8515,9312408.637
18270,114,216417.0588,9329913.647,78,212292.679,9312084.35
18271,114,216417.0588,9329913.647,79,213508.3264,9311480.489
18272,114,216417.0588,9329913.647,80,215139.2181,9311375.212
18273,114,216417.0588,9329913.647,81,216638.4208,9311390.242
18274,114,216417.0588,9329913.647,82,217423.7559,9311992.719
18275,114,216417.0588,9329913.647,83,211079.6171,9313240.822
18276,114,216417.0588,9329913.647,84,211929.9916,9313112.723
18277,114,216417.0588,9329913.647,85,213536.9892,9312765.346
18278,114,216417.0588,9329913.647,86,214667.1934,9313183.281
18279,114,216417.0588,9329913.647,87,210844.4154,9314757.328
18280,114,216417.0588,9329913.647,88,211546.2429,9314603.112
18281,114,216417.0588,9329913.647,89,210709.9657,9316316.166
18282,114,216417.0588,9329913.647,90,211447.72,9316404.472
18283,114,216417.0588,9329913.647,91,210732.3243,9317709.482
18284,114,216417.0588,9329913.647,92,211616.5896,9317879.936
18285,114,216417.0588,9329913.647,93,210844.2539,9319215.868
18286,114,216417.0588,9329913.647,94,211954.5057,9319348.685
18287,114,216417.0588,9329913.647,95,211028.305,9320653.372
18288,114,216417.0588,9329913.647,96,211924.2638,9320704.608
18289,114,216417.0588,9329913.647,97,211236.2975,9321940.052
18290,114,216417.0588,9329913.647,98,211903.2427,9322311.986
18291,114,216417.0588,9329913.647,99,212989.4479,9322805.754
18292,114,216417.0588,9329913.647,100,212217.2889,9323724.712
18293,114,216417.0588,9329913.647,101,213619.7601,9323859.218
18294,114,216417.0588,9329913.647,102,214916.8822,9324213.013
18295,114,216417.0588,9329913.647,103,216478.0363,9324100.697
18296,114,216417.0588,9329913.647,104,212580.3473,9325052.909
18297,114,216417.0588,9329913.647,105,213479.6808,9325425.55
18298,114,216417.0588,9329913.647,106,215210.3882,9325319.869
18299,114,216417.0588,9329913.647,107,216275.3863,9325343.034
18300,114,216417.0588,9329913.647,108,212840.5247,9326071.444
18301,114,216417.0588,9329913.647,109,213697.556,9326418.019
18302,114,216417.0588,9329913.647,110,215163.1994,9326519.001
18303,114,216417.0588,9329913.647,111,216321.108,9326680.555
18304,114,216417.0588,9329913.647,112,216491.3947,9328222.873
18305,114,216417.0588,9329913.647,113,218278.483,9328720.51
18306,114,216417.0588,9329913.647,114,216417.0588,9329913.647
18307,114,216417.0588,9329913.647,115,218034.6445,9329645.129
18308,114,216417.0588,9329913.647,116,216688.391,9331236.678
18309,114,216417.0588,9329913.647,117,217683.2193,9330807.337
18310,114,216417.0588,9329913.647,118,215800.3107,9333083.425
18311,114,216417.0588,9329913.647,119,216539.9791,9332752.272
18312,114,216417.0588,9329913.647,120,217407.245,9333055.124
18313,114,216417.0588,9329913.647,121,215777.8205,9333679.116
18314,114,216417.0588,9329913.647,122,216764.9904,9334155.649
18315,114,216417.0588,9329913.647,123,217602.2987,9334517.528
18316,114,216417.0588,9329913.647,124,216992.2472,9335504.923
18317,114,216417.0588,9329913.647,125,217543.6239,9335431.498
18318,114,216417.0588,9329913.647,126,217178.5047,9337419.822
18319,114,216417.0588,9329913.647,127,217481.5684,9337121.481
18320,114,216417.0588,9329913.647,128,217163.8736,9338539.357
18321,114,216417.0588,9329913.647,129,217478.5886,9338455.483
18322,114,216417.0588,9329913.647,130,216445.1932,9340410.566
18323,114,216417.0588,9329913.647,131,216353.9627,9341628.387
18324,114,216417.0588,9329913.647,132,216482.6337,9343300.463
18325,114,216417.0588,9329913.647,133,216508.8459,9344803.278
18326,114,216417.0588,9329913.647,134,216912.7906,9346054.356
18327,114,216417.0588,9329913.647,135,217563.016,9346322.822
18328,114,216417.0588,9329913.647,136,217012.1252,9347972.89
18329,114,216417.0588,9329913.647,137,217748.8914,9347173.116
18330,114,216417.0588,9329913.647,138,216708.3335,9349365.882
18331,114,216417.0588,9329913.647,139,217729.0699,9349924.41
18332,114,216417.0588,9329913.647,140,216579.8161,9350745.816
18333,114,216417.0588,9329913.647,141,217756.0426,9350152.92
18334,114,216417.0588,9329913.647,142,216591.2771,9352243.605
18335,114,216417.0588,9329913.647,143,217414.2603,9351944.945
18336,114,216417.0588,9329913.647,144,216707.6069,9353706.346
18337,114,216417.0588,9329913.647,145,217482.6398,9354073.031
18338,114,216417.0588,9329913.647,146,216874.0269,9355212.578
18339,114,216417.0588,9329913.647,147,217700.4539,9355364.915
18340,114,216417.0588,9329913.647,148,217002.1986,9356682.844
18341,114,216417.0588,9329913.647,149,217782.7776,9356768.42
18342,114,216417.0588,9329913.647,150,217224.284,9358047.908
18343,114,216417.0588,9329913.647,151,217925.5096,9358306.571
18344,114,216417.0588,9329913.647,152,218304.2594,9359625.25
18345,114,216417.0588,9329913.647,153,219109.887,9360154.904
18346,114,216417.0588,9329913.647,154,218375.084,9360533.602
18347,114,216417.0588,9329913.647,155,219679.8068,9360899.379
18348,114,216417.0588,9329913.647,156,220784.1132,9361728.057
18349,114,216417.0588,9329913.647,157,220224.8136,9363403.728
18350,114,216417.0588,9329913.647,158,221252.8252,9362932.585
18351,114,216417.0588,9329913.647,159,220130.9102,9364129.854
18352,114,216417.0588,9329913.647,160,220676.5068,9364823.054
18353,114,216417.0588,9329913.647,161,220965.2118,9365053.462
18354,115,218034.6445,9329645.129,1,215379.8541,9280685.623
18355,115,218034.6445,9329645.129,2,216084.5743,9280696.494
18356,115,218034.6445,9329645.129,3,220377.8235,9280982.039
18357,115,218034.6445,9329645.129,4,221083.1951,9280499.051
18358,115,218034.6445,9329645.129,5,214368.1239,9281603.483
18359,115,218034.6445,9329645.129,6,215109.0149,9281711.749
18360,115,218034.6445,9329645.129,7,216024.5784,9281640.556
18361,115,218034.6445,9329645.129,8,220356.0093,9281300.749
18362,115,218034.6445,9329645.129,9,220681.8789,9281759.772
18363,115,218034.6445,9329645.129,10,214333.0551,9283540.984
18364,115,218034.6445,9329645.129,11,214718.478,9283341.916
18365,115,218034.6445,9329645.129,12,216161.871,9283310.444
18366,115,218034.6445,9329645.129,13,220768.0356,9283171.672
18367,115,218034.6445,9329645.129,14,214236.6937,9284873.12
18368,115,218034.6445,9329645.129,15,215062.0103,9284821.394
18369,115,218034.6445,9329645.129,16,216175.7091,9285024.221
18370,115,218034.6445,9329645.129,17,220341.6909,9285042.565
18371,115,218034.6445,9329645.129,18,220559.5837,9284707.915
18372,115,218034.6445,9329645.129,19,214242.5176,9285951.152
18373,115,218034.6445,9329645.129,20,215126.4992,9286204.305
18374,115,218034.6445,9329645.129,21,216088.4348,9285959.628
18375,115,218034.6445,9329645.129,22,220128.1659,9286341.379
18376,115,218034.6445,9329645.129,23,220529.315,9286136.707
18377,115,218034.6445,9329645.129,24,215155.9601,9287033.29
18378,115,218034.6445,9329645.129,25,219858.9284,9287629.6
18379,115,218034.6445,9329645.129,26,220491.7896,9287209.561
18380,115,218034.6445,9329645.129,27,218843.8845,9289921.288
18381,115,218034.6445,9329645.129,28,219337.7198,9289278.179
18382,115,218034.6445,9329645.129,29,218583.9396,9290816.8
18383,115,218034.6445,9329645.129,30,218983.6024,9290473.163
18384,115,218034.6445,9329645.129,31,218343.2794,9292229.389
18385,115,218034.6445,9329645.129,32,219692.8646,9292231.265
18386,115,218034.6445,9329645.129,33,218091.327,9293752.133
18387,115,218034.6445,9329645.129,34,219556.632,9293953.206
18388,115,218034.6445,9329645.129,35,220421.0432,9293014.469
18389,115,218034.6445,9329645.129,36,217373.7955,9295944.515
18390,115,218034.6445,9329645.129,37,218029.518,9295277.016
18391,115,218034.6445,9329645.129,38,219511.5281,9295343.207
18392,115,218034.6445,9329645.129,39,220396.8086,9295762.959
18393,115,218034.6445,9329645.129,40,217340.2304,9296899.839
18394,115,218034.6445,9329645.129,41,218056.4679,9296812.255
18395,115,218034.6445,9329645.129,42,219519.6006,9297020.647
18396,115,218034.6445,9329645.129,43,220408.7169,9296141.167
18397,115,218034.6445,9329645.129,44,217270.2853,9298407.179
18398,115,218034.6445,9329645.129,45,218184.4747,9298346.528
18399,115,218034.6445,9329645.129,46,219504.7993,9298278.469
18400,115,218034.6445,9329645.129,47,217175.7305,9299754.996
18401,115,218034.6445,9329645.129,48,218118.7604,9299520.137
18402,115,218034.6445,9329645.129,49,219637.1984,9299726.934
18403,115,218034.6445,9329645.129,50,220419.714,9300413.145
18404,115,218034.6445,9329645.129,51,217162.6284,9301422.638
18405,115,218034.6445,9329645.129,52,218197.036,9301316.688
18406,115,218034.6445,9329645.129,53,219664.3887,9301176.277
18407,115,218034.6445,9329645.129,54,220516.7801,9301220.298
18408,115,218034.6445,9329645.129,55,216939.8612,9302814.292
18409,115,218034.6445,9329645.129,56,218061.6219,9302699.155
18410,115,218034.6445,9329645.129,57,219742.7915,9302548.919
18411,115,218034.6445,9329645.129,58,220514.1514,9302540.41
18412,115,218034.6445,9329645.129,59,216902.3065,9304234.998
18413,115,218034.6445,9329645.129,60,218113.5263,9304317.713
18414,115,218034.6445,9329645.129,61,219635.6639,9304264.923
18415,115,218034.6445,9329645.129,62,220655.7449,9304438.424
18416,115,218034.6445,9329645.129,63,215661.3617,9306200.505
18417,115,218034.6445,9329645.129,64,216713.4651,9305793.955
18418,115,218034.6445,9329645.129,65,218099.6192,9305530.166
18419,115,218034.6445,9329645.129,66,219563.8169,9305358.731
18420,115,218034.6445,9329645.129,67,220601.9682,9305256.254
18421,115,218034.6445,9329645.129,68,215433.1993,9307233.695
18422,115,218034.6445,9329645.129,69,216480.2273,9307203.214
18423,115,218034.6445,9329645.129,70,215297.0766,9308832.45
18424,115,218034.6445,9329645.129,71,216566.8341,9308784.236
18425,115,218034.6445,9329645.129,72,217402.3672,9309197.326
18426,115,218034.6445,9329645.129,73,214106.0865,9310659.621
18427,115,218034.6445,9329645.129,74,215133.008,9310244.576
18428,115,218034.6445,9329645.129,75,216262.0685,9310105.391
18429,115,218034.6445,9329645.129,76,217416.2802,9309497.915
18430,115,218034.6445,9329645.129,77,211244.8515,9312408.637
18431,115,218034.6445,9329645.129,78,212292.679,9312084.35
18432,115,218034.6445,9329645.129,79,213508.3264,9311480.489
18433,115,218034.6445,9329645.129,80,215139.2181,9311375.212
18434,115,218034.6445,9329645.129,81,216638.4208,9311390.242
18435,115,218034.6445,9329645.129,82,217423.7559,9311992.719
18436,115,218034.6445,9329645.129,83,211079.6171,9313240.822
18437,115,218034.6445,9329645.129,84,211929.9916,9313112.723
18438,115,218034.6445,9329645.129,85,213536.9892,9312765.346
18439,115,218034.6445,9329645.129,86,214667.1934,9313183.281
18440,115,218034.6445,9329645.129,87,210844.4154,9314757.328
18441,115,218034.6445,9329645.129,88,211546.2429,9314603.112
18442,115,218034.6445,9329645.129,89,210709.9657,9316316.166
18443,115,218034.6445,9329645.129,90,211447.72,9316404.472
18444,115,218034.6445,9329645.129,91,210732.3243,9317709.482
18445,115,218034.6445,9329645.129,92,211616.5896,9317879.936
18446,115,218034.6445,9329645.129,93,210844.2539,9319215.868
18447,115,218034.6445,9329645.129,94,211954.5057,9319348.685
18448,115,218034.6445,9329645.129,95,211028.305,9320653.372
18449,115,218034.6445,9329645.129,96,211924.2638,9320704.608
18450,115,218034.6445,9329645.129,97,211236.2975,9321940.052
18451,115,218034.6445,9329645.129,98,211903.2427,9322311.986
18452,115,218034.6445,9329645.129,99,212989.4479,9322805.754
18453,115,218034.6445,9329645.129,100,212217.2889,9323724.712
18454,115,218034.6445,9329645.129,101,213619.7601,9323859.218
18455,115,218034.6445,9329645.129,102,214916.8822,9324213.013
18456,115,218034.6445,9329645.129,103,216478.0363,9324100.697
18457,115,218034.6445,9329645.129,104,212580.3473,9325052.909
18458,115,218034.6445,9329645.129,105,213479.6808,9325425.55
18459,115,218034.6445,9329645.129,106,215210.3882,9325319.869
18460,115,218034.6445,9329645.129,107,216275.3863,9325343.034
18461,115,218034.6445,9329645.129,108,212840.5247,9326071.444
18462,115,218034.6445,9329645.129,109,213697.556,9326418.019
18463,115,218034.6445,9329645.129,110,215163.1994,9326519.001
18464,115,218034.6445,9329645.129,111,216321.108,9326680.555
18465,115,218034.6445,9329645.129,112,216491.3947,9328222.873
18466,115,218034.6445,9329645.129,113,218278.483,9328720.51
18467,115,218034.6445,9329645.129,114,216417.0588,9329913.647
18468,115,218034.6445,9329645.129,115,218034.6445,9329645.129
18469,115,218034.6445,9329645.129,116,216688.391,9331236.678
18470,115,218034.6445,9329645.129,117,217683.2193,9330807.337
18471,115,218034.6445,9329645.129,118,215800.3107,9333083.425
18472,115,218034.6445,9329645.129,119,216539.9791,9332752.272
18473,115,218034.6445,9329645.129,120,217407.245,9333055.124
18474,115,218034.6445,9329645.129,121,215777.8205,9333679.116
18475,115,218034.6445,9329645.129,122,216764.9904,9334155.649
18476,115,218034.6445,9329645.129,123,217602.2987,9334517.528
18477,115,218034.6445,9329645.129,124,216992.2472,9335504.923
18478,115,218034.6445,9329645.129,125,217543.6239,9335431.498
18479,115,218034.6445,9329645.129,126,217178.5047,9337419.822
18480,115,218034.6445,9329645.129,127,217481.5684,9337121.481
18481,115,218034.6445,9329645.129,128,217163.8736,9338539.357
18482,115,218034.6445,9329645.129,129,217478.5886,9338455.483
18483,115,218034.6445,9329645.129,130,216445.1932,9340410.566
18484,115,218034.6445,9329645.129,131,216353.9627,9341628.387
18485,115,218034.6445,9329645.129,132,216482.6337,9343300.463
18486,115,218034.6445,9329645.129,133,216508.8459,9344803.278
18487,115,218034.6445,9329645.129,134,216912.7906,9346054.356
18488,115,218034.6445,9329645.129,135,217563.016,9346322.822
18489,115,218034.6445,9329645.129,136,217012.1252,9347972.89
18490,115,218034.6445,9329645.129,137,217748.8914,9347173.116
18491,115,218034.6445,9329645.129,138,216708.3335,9349365.882
18492,115,218034.6445,9329645.129,139,217729.0699,9349924.41
18493,115,218034.6445,9329645.129,140,216579.8161,9350745.816
18494,115,218034.6445,9329645.129,141,217756.0426,9350152.92
18495,115,218034.6445,9329645.129,142,216591.2771,9352243.605
18496,115,218034.6445,9329645.129,143,217414.2603,9351944.945
18497,115,218034.6445,9329645.129,144,216707.6069,9353706.346
18498,115,218034.6445,9329645.129,145,217482.6398,9354073.031
18499,115,218034.6445,9329645.129,146,216874.0269,9355212.578
18500,115,218034.6445,9329645.129,147,217700.4539,9355364.915
18501,115,218034.6445,9329645.129,148,217002.1986,9356682.844
18502,115,218034.6445,9329645.129,149,217782.7776,9356768.42
18503,115,218034.6445,9329645.129,150,217224.284,9358047.908
18504,115,218034.6445,9329645.129,151,217925.5096,9358306.571
18505,115,218034.6445,9329645.129,152,218304.2594,9359625.25
18506,115,218034.6445,9329645.129,153,219109.887,9360154.904
18507,115,218034.6445,9329645.129,154,218375.084,9360533.602
18508,115,218034.6445,9329645.129,155,219679.8068,9360899.379
18509,115,218034.6445,9329645.129,156,220784.1132,9361728.057
18510,115,218034.6445,9329645.129,157,220224.8136,9363403.728
18511,115,218034.6445,9329645.129,158,221252.8252,9362932.585
18512,115,218034.6445,9329645.129,159,220130.9102,9364129.854
18513,115,218034.6445,9329645.129,160,220676.5068,9364823.054
18514,115,218034.6445,9329645.129,161,220965.2118,9365053.462
18515,116,216688.391,9331236.678,1,215379.8541,9280685.623
18516,116,216688.391,9331236.678,2,216084.5743,9280696.494
18517,116,216688.391,9331236.678,3,220377.8235,9280982.039
18518,116,216688.391,9331236.678,4,221083.1951,9280499.051
18519,116,216688.391,9331236.678,5,214368.1239,9281603.483
18520,116,216688.391,9331236.678,6,215109.0149,9281711.749
18521,116,216688.391,9331236.678,7,216024.5784,9281640.556
18522,116,216688.391,9331236.678,8,220356.0093,9281300.749
18523,116,216688.391,9331236.678,9,220681.8789,9281759.772
18524,116,216688.391,9331236.678,10,214333.0551,9283540.984
18525,116,216688.391,9331236.678,11,214718.478,9283341.916
18526,116,216688.391,9331236.678,12,216161.871,9283310.444
18527,116,216688.391,9331236.678,13,220768.0356,9283171.672
18528,116,216688.391,9331236.678,14,214236.6937,9284873.12
18529,116,216688.391,9331236.678,15,215062.0103,9284821.394
18530,116,216688.391,9331236.678,16,216175.7091,9285024.221
18531,116,216688.391,9331236.678,17,220341.6909,9285042.565
18532,116,216688.391,9331236.678,18,220559.5837,9284707.915
18533,116,216688.391,9331236.678,19,214242.5176,9285951.152
18534,116,216688.391,9331236.678,20,215126.4992,9286204.305
18535,116,216688.391,9331236.678,21,216088.4348,9285959.628
18536,116,216688.391,9331236.678,22,220128.1659,9286341.379
18537,116,216688.391,9331236.678,23,220529.315,9286136.707
18538,116,216688.391,9331236.678,24,215155.9601,9287033.29
18539,116,216688.391,9331236.678,25,219858.9284,9287629.6
18540,116,216688.391,9331236.678,26,220491.7896,9287209.561
18541,116,216688.391,9331236.678,27,218843.8845,9289921.288
18542,116,216688.391,9331236.678,28,219337.7198,9289278.179
18543,116,216688.391,9331236.678,29,218583.9396,9290816.8
18544,116,216688.391,9331236.678,30,218983.6024,9290473.163
18545,116,216688.391,9331236.678,31,218343.2794,9292229.389
18546,116,216688.391,9331236.678,32,219692.8646,9292231.265
18547,116,216688.391,9331236.678,33,218091.327,9293752.133
18548,116,216688.391,9331236.678,34,219556.632,9293953.206
18549,116,216688.391,9331236.678,35,220421.0432,9293014.469
18550,116,216688.391,9331236.678,36,217373.7955,9295944.515
18551,116,216688.391,9331236.678,37,218029.518,9295277.016
18552,116,216688.391,9331236.678,38,219511.5281,9295343.207
18553,116,216688.391,9331236.678,39,220396.8086,9295762.959
18554,116,216688.391,9331236.678,40,217340.2304,9296899.839
18555,116,216688.391,9331236.678,41,218056.4679,9296812.255
18556,116,216688.391,9331236.678,42,219519.6006,9297020.647
18557,116,216688.391,9331236.678,43,220408.7169,9296141.167
18558,116,216688.391,9331236.678,44,217270.2853,9298407.179
18559,116,216688.391,9331236.678,45,218184.4747,9298346.528
18560,116,216688.391,9331236.678,46,219504.7993,9298278.469
18561,116,216688.391,9331236.678,47,217175.7305,9299754.996
18562,116,216688.391,9331236.678,48,218118.7604,9299520.137
18563,116,216688.391,9331236.678,49,219637.1984,9299726.934
18564,116,216688.391,9331236.678,50,220419.714,9300413.145
18565,116,216688.391,9331236.678,51,217162.6284,9301422.638
18566,116,216688.391,9331236.678,52,218197.036,9301316.688
18567,116,216688.391,9331236.678,53,219664.3887,9301176.277
18568,116,216688.391,9331236.678,54,220516.7801,9301220.298
18569,116,216688.391,9331236.678,55,216939.8612,9302814.292
18570,116,216688.391,9331236.678,56,218061.6219,9302699.155
18571,116,216688.391,9331236.678,57,219742.7915,9302548.919
18572,116,216688.391,9331236.678,58,220514.1514,9302540.41
18573,116,216688.391,9331236.678,59,216902.3065,9304234.998
18574,116,216688.391,9331236.678,60,218113.5263,9304317.713
18575,116,216688.391,9331236.678,61,219635.6639,9304264.923
18576,116,216688.391,9331236.678,62,220655.7449,9304438.424
18577,116,216688.391,9331236.678,63,215661.3617,9306200.505
18578,116,216688.391,9331236.678,64,216713.4651,9305793.955
18579,116,216688.391,9331236.678,65,218099.6192,9305530.166
18580,116,216688.391,9331236.678,66,219563.8169,9305358.731
18581,116,216688.391,9331236.678,67,220601.9682,9305256.254
18582,116,216688.391,9331236.678,68,215433.1993,9307233.695
18583,116,216688.391,9331236.678,69,216480.2273,9307203.214
18584,116,216688.391,9331236.678,70,215297.0766,9308832.45
18585,116,216688.391,9331236.678,71,216566.8341,9308784.236
18586,116,216688.391,9331236.678,72,217402.3672,9309197.326
18587,116,216688.391,9331236.678,73,214106.0865,9310659.621
18588,116,216688.391,9331236.678,74,215133.008,9310244.576
18589,116,216688.391,9331236.678,75,216262.0685,9310105.391
18590,116,216688.391,9331236.678,76,217416.2802,9309497.915
18591,116,216688.391,9331236.678,77,211244.8515,9312408.637
18592,116,216688.391,9331236.678,78,212292.679,9312084.35
18593,116,216688.391,9331236.678,79,213508.3264,9311480.489
18594,116,216688.391,9331236.678,80,215139.2181,9311375.212
18595,116,216688.391,9331236.678,81,216638.4208,9311390.242
18596,116,216688.391,9331236.678,82,217423.7559,9311992.719
18597,116,216688.391,9331236.678,83,211079.6171,9313240.822
18598,116,216688.391,9331236.678,84,211929.9916,9313112.723
18599,116,216688.391,9331236.678,85,213536.9892,9312765.346
18600,116,216688.391,9331236.678,86,214667.1934,9313183.281
18601,116,216688.391,9331236.678,87,210844.4154,9314757.328
18602,116,216688.391,9331236.678,88,211546.2429,9314603.112
18603,116,216688.391,9331236.678,89,210709.9657,9316316.166
18604,116,216688.391,9331236.678,90,211447.72,9316404.472
18605,116,216688.391,9331236.678,91,210732.3243,9317709.482
18606,116,216688.391,9331236.678,92,211616.5896,9317879.936
18607,116,216688.391,9331236.678,93,210844.2539,9319215.868
18608,116,216688.391,9331236.678,94,211954.5057,9319348.685
18609,116,216688.391,9331236.678,95,211028.305,9320653.372
18610,116,216688.391,9331236.678,96,211924.2638,9320704.608
18611,116,216688.391,9331236.678,97,211236.2975,9321940.052
18612,116,216688.391,9331236.678,98,211903.2427,9322311.986
18613,116,216688.391,9331236.678,99,212989.4479,9322805.754
18614,116,216688.391,9331236.678,100,212217.2889,9323724.712
18615,116,216688.391,9331236.678,101,213619.7601,9323859.218
18616,116,216688.391,9331236.678,102,214916.8822,9324213.013
18617,116,216688.391,9331236.678,103,216478.0363,9324100.697
18618,116,216688.391,9331236.678,104,212580.3473,9325052.909
